  5.49634485	  4.52419218	  2.84455824
  1.87879238	  2.64560444	  2.19214402
 -9.78787095	 -7.71897326	 -7.87804498
-11.30420074	 -7.50243099	 -8.04748299
  6.49590278	  7.60846304	  7.51499532
-11.11815656	 -7.93090545	 -9.15734656
 10.56378862	  8.83797006	  8.40956148
  9.44397982	  7.92496734	  8.52423748
  9.05858506	  8.46159019	  9.77762074
  2.20386745	  1.42561956	  1.63685850
  1.82957461	  1.63997866	  0.65336860
-14.70028740	-11.05557502	-13.43689878
  0.96221499	  3.28923674	  0.16807967
-10.02977657	 -7.23291763	 -8.56100767
  0.88163368	  1.08027191	  1.12770879
  9.62110937	  8.19890188	  8.87970397
  9.81468304	  8.53688101	  8.41990344
  7.59469628	  4.51854199	  9.09483111
  6.44914163	  6.58453278	  6.65537633
  1.64678516	  1.06406252	 -0.04647920
  6.85970931	  7.99268457	  8.36423477
-10.74815835	 -7.30915507	 -9.43862197
-10.48894102	 -8.06022649	 -9.80215822
-11.24705478	 -8.93889381	-10.07240664
  9.07037839	  6.29327046	  7.30882939
  8.87257426	  7.38343385	  8.66182498
 -9.35027587	 -7.83837715	 -9.16518677
 10.64993094	  8.00360475	  7.45164452
 -9.90570613	 -7.43736310	 -9.60041321
-10.33081640	 -7.47128746	 -9.18657807
-10.85990805	 -8.20096162	 -8.80668518
  9.28835186	  7.94982220	  9.04021168
-10.78560916	 -8.10369696	 -9.11766971
  0.78085019	  1.47985343	  0.74266236
-10.03393376	 -7.64567680	 -8.56932752
-10.27455924	 -7.22844968	 -9.30493682
  1.24967391	  0.80244429	  1.12669703
  9.56024307	  8.41783265	 10.06187382
  9.81106443	  8.50496759	  9.16423921
  1.43996364	  1.28486085	  0.54466590
 10.12155374	  8.05585550	  8.59969336
  9.79246754	  8.12501747	  8.55991459
-10.19767893	 -7.73562112	 -9.39623733
  9.71902299	  7.05669197	  7.24059478
  8.52250800	  6.47199069	  7.83706003
  3.59377777	  2.48706825	  3.27166474
  9.14690411	  8.85986279	  8.87004113
  1.28961756	  1.42195816	  0.78511713
  8.86748363	  8.87034801	  9.46610900
  2.70994433	  2.63871256	  3.90437296
  9.66432680	  8.56768163	  9.49099260
-11.04785761	 -8.43989179	-11.00375554
  3.61406696	  3.66279748	  6.00459739
  9.46821281	  7.27331516	  8.22802856
  9.70854692	  8.47341405	  8.94933067
 10.92555775	  8.24368318	  9.07725660
  2.43641636	  3.88513491	  4.45154019
 10.52413325	  8.70393598	  9.06482955
  9.90445036	  8.14286861	  8.60326552
 10.72503768	  9.22951101	  9.33212570
  1.76677809	  1.61079355	  0.97259149
  2.52192055	  3.21246655	  1.64623800
 10.24853580	  7.44994973	  8.65715523
  1.02103407	  2.10339418	  0.90514004
  9.77540255	  8.89230045	  9.63802856
  3.79519263	  5.81849067	  7.22753436
-10.41489062	 -8.19627441	 -9.50674691
  1.33983264	  1.06440010	  1.47665546
  9.67725483	  7.72533051	  8.38819180
 -9.01864685	 -7.37059259	 -8.91078495
 10.62203967	  8.70931564	  9.28270586
  7.93299175	  6.60029321	  5.51561480
  8.96527376	  7.50166282	 10.58985184
  9.87671210	  8.45313596	  8.94375884
  3.32739445	  4.43957310	  2.67428387
-14.19229129	-10.85571945	-13.18668767
  1.03778558	  0.74923667	  1.37236306
  1.34999174	  1.59376176	  1.45258533
  0.81718825	  1.24294409	  1.16002931
  9.49436354	  7.32149216	  8.27376102
  7.93986700	  6.45258762	  6.72419614
  9.33682210	  7.45466910	  8.70037757
  9.79339974	  8.55539862	  8.46344396
  9.33091942	  7.47057018	  8.96723870
 10.11137993	  8.53467259	  8.90096545
 10.05584509	  9.10571479	  8.17198727
  2.45008333	  2.23401544	  1.36172931
  7.75859442	  7.82205986	  8.33121634
  7.55571187	  5.44673524	  6.98644428
  9.78885450	  6.25942994	  8.19184179
-16.15989107	-10.93548224	-13.95108008
-11.23930077	 -8.87506544	 -9.75239909
  7.96655733	  6.38404400	  6.43391513
  1.22109349	  1.34528308	  1.07997637
  9.64245088	  8.98348722	  8.88926177
  2.48874476	  1.16662001	  1.44930772
 10.38170231	  9.09907647	  9.01253168
  1.09941241	  1.84100581	  0.76855238
-10.05949595	 -7.20923329	 -8.63472755
 10.03463088	  8.13337631	  8.59086864
  9.68401426	  6.78787528	  8.24017902
  9.96443092	  8.33305605	  8.29163502
 10.44921252	  8.50237726	  9.65287546
-10.85509239	 -8.89583878	 -9.51485964
  2.02417960	  2.62629960	  1.73413067
  9.46091522	  7.73287360	  8.57206107
  7.87860302	  6.65889975	  6.59178840
  0.66776386	 -0.25794795	  1.04965810
 -9.28324270	 -8.27247911	 -9.09239102
  1.11838479	  1.13848615	  1.46767557
  0.98757579	  1.42640173	  1.44929771
  9.94193351	  8.65074316	  8.97625602
  6.81603737	  4.42759917	  6.17458513
  1.69132630	  1.88804761	  1.39201302
  1.11146048	  1.49172573	  1.52905537
  9.90613643	  8.36587733	  8.77380441
-11.00962011	 -7.88083833	 -9.25940178
  7.45995651	  7.50252339	  5.59200470
-10.37192418	 -7.85750325	 -8.87254048
 10.01305226	  8.66137091	  8.73351460
  9.72680349	  8.31372058	  8.86930594
  0.27806901	  1.67013546	  1.78771979
  0.80727725	  1.32493228	  0.84795707
-10.53080491	 -8.07033548	 -8.79322187
  1.22598106	  1.69280055	  0.56385142
  9.48168708	  7.88727131	  8.44341011
 10.18855010	  8.42317390	  9.10014854
-10.68042795	 -7.37876041	 -8.86819643
  9.22364942	  7.50171917	  8.43004078
  7.85001315	  8.19276930	  6.12460596
-10.78948604	 -7.99524843	-10.02242342
  0.71997087	  1.25321482	  0.71663134
  6.91082864	  9.37143021	  7.78633181
 10.02723298	  8.48023618	  8.90362854
-11.24928285	 -8.19196925	-10.51114079
 -9.76948414	 -7.47524767	 -8.42209466
  1.01367930	  1.19920730	  0.41799389
-11.08564870	 -7.79732262	 -9.61575623
  1.21656503	  1.56795799	  0.95452173
  2.65332467	  2.08880646	  0.05981769
  0.83113886	  1.42691741	  1.02784217
-10.88870962	-10.77263512	-10.57321784
  1.47360584	  1.32991788	  2.97086676
  0.99992005	  2.15736448	  1.43964075
  9.91356641	  8.93207346	  9.11761744
-10.15723264	 -8.67635483	 -8.45040527
-12.98440699	-10.37476188	-10.55147685
  9.97641793	  8.41104401	  9.25513944
-11.57346724	 -9.25961269	-10.30551502
-10.66571623	 -7.05934035	 -8.02466199
  0.72895986	  1.80741889	  1.72278612
  0.09299516	  0.05943501	  2.84930658
-10.39592687	 -8.46367367	 -9.84553909
  2.17963565	  2.38534825	  1.75233931
-10.30855378	 -7.86633786	 -9.02350795
  1.83790672	  1.67891106	  2.24486941
-10.15686846	 -7.53663618	 -8.79444860
-12.09103404	 -8.23354410	-10.10067769
  9.86426509	  8.90625573	  9.07425016
-10.43359515	 -8.60570626	-11.53813463
  3.66471367	  1.79104316	  2.76813262
  9.89709958	  7.82133800	  8.00754063
-12.18112010	 -8.80851088	-12.34042682
  9.83197160	  7.86132189	  8.59531224
  8.76144378	  7.87839277	  7.62107927
  9.04578200	  7.98826336	  8.73986400
  2.22060136	  1.93470356	  1.43398736
 10.73327356	  8.58157669	  8.75593471
  9.29621992	  7.64525822	  7.76857062
 10.53483297	  8.90842896	  9.45751174
-10.54821091	 -7.75522572	 -9.09374988
  1.58355186	  0.86947787	  1.57893687
  9.14128629	  7.85358670	  8.27997906
 -9.99220813	 -7.19452098	 -8.72091136
-11.23682870	-10.08689987	-11.42759764
  9.42925459	  8.30974163	  8.44733644
  0.03352319	  1.20495569	  0.31293153
-10.01429100	 -7.29160438	 -8.60775990
  8.62205455	  6.92254846	  7.60578509
-10.44020572	 -7.52816385	 -9.20183229
  2.44852882	  2.62264852	  0.64697358
-10.44507933	 -7.75487018	 -9.74934290
  1.60801637	  1.41936913	  1.36657153
 -1.24878355	 -0.32885578	  2.34438635
  2.76016923	  0.66823381	  1.27776346
  2.32951619	  0.73803795	  0.63452665
-10.74995937	 -8.95036379	 -9.74132821
  9.06454561	  7.55781657	  7.83155452
  7.85791766	  6.91891187	  8.37611068
-10.51447229	 -7.65426120	 -8.99122058
-11.33866118	 -9.07404252	 -9.79587395
  1.08865018	  1.34181695	  1.38308299
 10.67365782	  8.83105244	  9.30339862
-10.22410099	 -7.62069598	 -8.88934097
  1.88640267	  1.51797485	  2.33969297
  3.35001193	  0.89512412	  1.68142809
  6.96485885	  5.94795709	  6.32176971
  0.81673005	  1.53805984	  1.26899591
  8.76212165	  7.12419637	  8.19497296
-10.30048387	 -7.01671730	 -8.47440356
-11.53650740	-14.03327583	-12.19413205
 -9.58140664	 -8.27808619	 -8.47668215
  9.62461411	  7.84257385	  8.27557990
  1.15882965	  1.39861934	  1.02198242
  0.88795121	  0.25819362	  0.52009062
  9.87454110	  8.84645769	  9.41516455
 10.37919539	  8.42013249	  9.23952327
-10.10917131	 -7.98824704	 -8.38051545
  9.64784796	  8.36727346	  9.68234081
 10.16087795	  8.00833877	  8.89622944
-10.53112944	 -7.79786595	 -8.60049623
-10.29295328	 -7.45540297	 -8.82594451
  9.73848051	  8.10008347	  9.18570289
  2.30230700	  2.19240681	  2.62834136
  1.35176927	  2.39869556	  1.70790245
  9.06679340	  7.03522906	  7.99686074
  8.99121264	  7.33940877	  8.55217656
 -9.61879060	 -7.55905611	 -9.05063271
  1.14905789	  1.28702867	  0.46435194
-13.43736544	-11.90447902	 -9.84433644
  0.84106888	  1.08472149	  0.93960978
-11.56879995	 -8.01287922	-10.51987069
 -9.86720892	 -7.69778002	 -8.88258239
-10.56820454	 -7.53016756	 -8.97323676
  1.28600705	  1.62362799	  0.86725891
  0.94165836	  0.78275441	  1.53382959
-10.11781930	 -7.64549609	 -9.37523490
  9.66826677	  9.23262493	  8.24351086
-10.11145749	 -6.53853866	-10.14374829
 -9.27266479	-10.14571518	-10.22649410
 -9.49227411	 -7.50387897	 -9.53718332
-11.00063401	 -7.43556567	 -9.42951360
  1.45665479	  1.16433945	  1.02703493
  7.17806091	  5.05425261	  5.49640998
-11.42490844	 -8.96672385	 -8.81259092
-11.06393206	 -7.88255030	 -8.39143860
  9.12342585	  8.12206414	  8.10961982
  1.19560909	  0.34224080	  0.44311025
  1.58236614	  1.74823875	  1.43444796
-12.43201725	 -9.34850133	-10.36923819
  1.04695441	  1.12378376	  0.41178473
  8.33758543	  6.72163690	  6.14267151
  9.42626489	  8.06584517	  8.73020660
 -9.96640734	 -7.55415137	 -9.27555416
-10.55216622	 -7.90786239	 -9.22854584
 -9.96934042	 -8.43375760	 -8.71475756
 10.05846325	  8.48002169	  9.29870932
  1.01011791	  1.18979087	  0.81457306
  0.02822121	 -0.70220515	  1.93985451
  1.38540137	  1.12921701	  0.98520876
  6.38110927	  6.05955384	  6.29753296
  0.68648873	  2.08847236	  1.15731756
  9.65027066	  8.45146523	  8.74253587
  6.54006424	  5.68402680	  5.06407019
  8.63144559	  6.87662926	  7.91003761
  0.69450921	  1.26994465	  0.39204091
  2.26782154	  2.19528343	  2.39939513
  0.41381988	  0.61266796	  0.98084185
  7.03033105	  7.51485446	  8.06612282
 -9.80946622	 -8.03931869	 -8.96013886
  9.23282792	  8.90762319	  9.21550700
 -0.08674869	  2.72840633	  1.94166973
-12.95387033	 -9.44341469	-12.13095986
 10.11571870	  8.05196090	  8.51399620
  9.44488961	  7.88352372	  7.81424050
-10.13618378	 -8.63262196	 -9.11923022
-10.31030703	 -7.81024948	 -8.53756491
-11.51980467	 -7.78552003	 -9.17007146
  9.07431491	  7.78542516	  8.06530026
 -0.13774002	  1.12153380	  1.89294377
  0.36082689	  0.63179557	  0.69630899
  3.18229316	  2.56796024	 -0.28318840
  9.10289517	  8.21462558	  8.63847636
-13.62352381	 -9.78605902	-11.50951579
  1.85804693	  2.05714084	  1.01310018
  2.35310867	  2.53883456	  2.91921182
  9.03343884	  6.94174886	  8.41602955
  7.30696085	  6.25532969	  7.43177541
  8.62876559	  6.66382157	  6.94653495
  0.45582378	  2.24886613	  0.83542676
  8.98111654	  8.43876699	  8.65412051
-10.18947721	 -8.28804606	 -9.37589384
  2.06833911	  2.70788306	  2.20467256
  9.99880763	  7.38070003	  8.20419995
  6.98312627	  6.17398045	  7.36684363
  0.91171168	  1.77004261	  1.07547136
  6.60847040	  6.93527121	  7.47916578
  9.59847306	  8.30515123	  9.37507385
 10.33312388	  8.21213668	  9.29170961
  0.52131681	  0.88016818	  0.66181778
-10.84973381	 -8.36551547	-10.60606004
  0.12242151	  1.71365886	  1.41181307
  0.73027657	  3.34220666	  1.09927550
-13.78595915	 -8.45304683	-11.93739614
-11.93893132	-10.25184062	-11.59299614
  7.69021898	  7.94891482	  5.50627380
  7.17728974	  7.51745846	  7.45007193
  0.84687143	  0.98721158	  0.63486667
 10.06206062	  8.02827578	  8.77412891
  5.59308228	  5.17389087	  3.51266506
 -9.86577503	 -8.04113906	 -8.70329765
  1.26417400	  1.24246187	  1.26947183
-14.89479485	-11.09110542	-13.91756213
  0.61730728	  0.99216421	  2.14937653
-12.23263998	 -9.30088595	-11.10050755
  7.47267686	  5.38883458	  6.38135440
 10.59428558	  9.99232323	  9.48287553
  7.70264590	  8.38413611	  7.73449634
  1.27413987	  1.29426415	  0.83266598
  9.02004385	  7.84254621	  8.25893678
  1.80303295	  1.51205346	  1.22353155
  8.95504802	  7.90546878	  8.47596679
-11.80768429	 -8.51794086	-11.47259945
  1.76699654	 -0.51418843	  0.74694592
  5.24867460	  4.92491299	  4.31396103
-10.17604166	 -7.04893073	 -8.63286816
  1.04833505	  1.68919061	 -0.03327179
  2.77259483	  1.46046850	  0.93679786
 10.24499607	  8.56644171	  9.31576445
  2.00964935	  1.45437209	  1.24584056
 -9.62266506	 -7.95620557	 -9.42453919
  2.31601428	  1.83975811	  1.74697397
  9.41199723	  8.74830751	  8.87915528
  9.18482767	  8.15632970	  6.79464823
-10.02565882	 -9.09623790	 -9.75455926
  0.95979332	  1.77471915	  0.96241718
-11.69558008	 -9.55800201	 -9.67812450
 10.76884415	  8.94934333	  9.85004792
  9.20251635	  9.44460362	  8.37416950
  1.88149089	  1.15719264	  1.14330995
-11.21883954	 -6.91693300	-10.86453073
  1.37387208	  1.40453299	  0.87168217
  4.02457745	  2.51283030	  3.02760730
-10.28520030	 -7.61500123	 -8.17924801
  9.22496454	  7.59621469	  8.15966990
-11.43369271	 -8.95319533	-10.55073688
  0.58406870	  1.12274342	  1.21896398
  9.44327494	  7.63290470	  8.87990797
-11.09506587	 -8.12369346	-11.24354670
  1.43390433	  2.07117451	  1.38580575
-13.82268419	 -9.72066721	-10.71387812
 -9.94890803	 -9.35531466	-11.13362813
